t1,t2,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success,window_dt_requested,positive_bubble_confidence,event_date,tc_error_days,abs_tc_error_days,hit_pm_60d,hit_pm_120d,ci_bin
2012-06-01,2014-12-01,626,2016-04-14,500,2016-04-14,True,0.0253394140715566,0.4019457768366171,6.032547500014415,-0.0006465804590768,-5.271879872152362e-05,3.43101009568987e-05,6.290035585203871e-05,0.9,6.0,2.564645831092736,1.5419160598975878,True,625,0.2692307692307692,2015-07-20,269,269,0,0,Low CI
2012-04-24,2014-12-01,651,2016-04-14,500,2016-04-14,True,0.0258767036314598,0.4359120678305934,6.042631909953686,-0.0006713861006595,-5.665939049676561e-05,2.7143719937469104e-05,6.282569588559072e-05,0.9,6.0,2.6948301575684805,1.6029733324774098,True,650,0.2692307692307692,2015-07-20,269,269,0,0,Low CI
2012-03-16,2014-12-01,676,2016-04-14,500,2016-04-14,True,0.026780209985269,0.4848134412740513,6.024520584191441,-0.0006276026689224,-5.1689756699784266e-05,4.161769904256199e-05,6.636161406476004e-05,0.9,6.0,2.4637229685659308,1.4185972066096155,True,675,0.2692307692307692,2015-07-20,269,269,0,0,Low CI
2012-02-09,2014-12-01,701,2016-04-14,500,2016-04-14,True,0.0274920794900035,0.5298259187139573,6.007119934532663,-0.0005858556305585,-4.7949055648372166e-05,5.611885907089243e-05,7.381353724750886e-05,0.9,6.0,2.2778506333260826,1.190545093227341,True,700,0.2692307692307692,2015-07-20,269,269,0,0,Low CI
2012-01-05,2014-12-01,726,2016-04-14,500,2016-04-14,True,0.0272624129704269,0.5395916308642958,6.00739239593092,-0.0005864622053353,-4.782779510313657e-05,5.582074741733076e-05,7.350818884081591e-05,0.9,6.0,2.279230896872212,1.1967283126890211,True,725,0.2692307692307692,2015-07-20,269,269,0,0,Low CI
2011-11-29,2014-12-01,751,2016-04-14,500,2016-04-14,True,0.0284811616141242,0.6091936017342875,6.024361110720292,-0.0006264049681577,-4.852697402722281e-05,4.0543902065193885e-05,6.323507889542631e-05,0.9,6.0,2.445581719678854,1.4858959119675264,True,750,0.2692307692307692,2015-07-20,269,269,0,0,Low CI
2012-07-09,2014-12-02,601,2016-04-15,500,2016-04-15,True,0.0219406799470123,0.2893174553588764,5.99416261999989,-0.0005509005151458,-3.656023537324561e-05,6.034317259177592e-05,7.055458375603937e-05,0.9,6.0,2.1155222512606997,1.1712219514696396,True,600,0.2692307692307692,2015-07-20,270,270,0,0,Low CI
2012-06-04,2014-12-02,626,2016-04-15,500,2016-04-15,True,0.0250881633541758,0.3940143787441191,6.031079800286412,-0.0006422357943504,-5.213302478430967e-05,3.520929015092967e-05,6.290903262722929e-05,0.9,6.0,2.5475860883013968,1.5313439919415603,True,625,0.2692307692307692,2015-07-20,270,270,0,0,Low CI
2012-04-25,2014-12-02,651,2016-04-15,500,2016-04-15,True,0.0258659903630446,0.4355511968071867,6.043241223455603,-0.00067215091258,-5.687677891170146e-05,2.6538962928507705e-05,6.27637198761456e-05,0.9,6.0,2.705016516211585,1.6063840238590277,True,650,0.2692307692307692,2015-07-20,270,270,0,0,Low CI
2012-03-19,2014-12-02,676,2016-04-15,500,2016-04-15,True,0.0266235373172451,0.4791574117551353,6.026346152393439,-0.000631287407795,-5.2201608057448384e-05,4.0044851165165136e-05,6.579208150395979e-05,0.9,6.0,2.4872250369861293,1.439278238423824,True,675,0.2692307692307692,2015-07-20,270,270,0,0,Low CI
2012-02-10,2014-12-02,701,2016-04-15,500,2016-04-15,True,0.0274694389412669,0.5289536230993412,6.008167171516404,-0.0005876471396526,-4.823806684255827e-05,5.519561603352865e-05,7.330393660662327e-05,0.9,6.0,2.289029870163084,1.202487547441289,True,700,0.2692307692307692,2015-07-20,270,270,0,0,Low CI
2012-01-06,2014-12-02,726,2016-04-15,500,2016-04-15,True,0.0272473084356215,0.5389938831317564,6.007471347618916,-0.0005859516705593,-4.7986124546178544e-05,5.5740410940746335e-05,7.355040149995534e-05,0.9,6.0,2.281576270550518,1.1950002826830566,True,725,0.2692307692307692,2015-07-20,270,270,0,0,Low CI
2011-11-30,2014-12-02,751,2016-04-15,500,2016-04-15,True,0.0283527882719907,0.6037143327000494,6.023764205828449,-0.0006243236953186,-4.86941740136299e-05,4.105610572648569e-05,6.369243597393682e-05,0.9,6.0,2.441093480633816,1.4703245819663653,True,750,0.2692307692307692,2015-07-20,270,270,0,0,Low CI
2012-07-10,2014-12-03,601,2016-04-16,500,2016-04-16,True,0.0218736843315447,0.2875532978078745,5.994026766713693,-0.0005497401465506,-3.632530264714524e-05,6.032519493087217e-05,7.041773040828867e-05,0.9,6.0,2.1128011288514688,1.1710264091796567,True,600,0.2692307692307692,2015-07-20,271,271,0,0,Low CI
2012-06-05,2014-12-03,626,2016-04-16,500,2016-04-16,True,0.0247952576552388,0.3848678061707391,6.029674860755702,-0.0006379842491728,-5.145703109474869e-05,3.608272924563263e-05,6.284734997515461e-05,0.9,6.0,2.530047976913345,1.5226996430838675,True,625,0.2692307692307692,2015-07-20,271,271,0,0,Low CI
2012-04-26,2014-12-03,651,2016-04-16,500,2016-04-16,True,0.0258482319035885,0.4349533412446425,6.044221978287158,-0.0006737691201952,-5.712285238578385e-05,2.5680462440393444e-05,6.262991630076245e-05,0.9,6.0,2.7191001350234925,1.6136915710368165,True,650,0.2692307692307692,2015-07-20,271,271,0,0,Low CI
2012-03-20,2014-12-03,676,2016-04-16,500,2016-04-16,True,0.0264719454061328,0.4737163920636486,6.028285098280854,-0.0006352015073234,-5.2668336684126885e-05,3.84181599426195e-05,6.519132382801595e-05,0.9,6.0,2.5113831842205783,1.4615476493448014,True,675,0.2692307692307692,2015-07-20,271,271,0,0,Low CI
2012-02-13,2014-12-03,701,2016-04-16,500,2016-04-16,True,0.0274649912999762,0.5287823487225467,6.009204918398639,-0.0005893727138245,-4.845679539599328e-05,5.432362474671046e-05,7.279503572133589e-05,0.9,6.0,2.299175168034787,1.2144496695091431,True,700,0.2692307692307692,2015-07-20,271,271,0,0,Low CI
2012-01-09,2014-12-03,726,2016-04-16,500,2016-04-16,True,0.0272384096813861,0.5386418783909666,6.007675612718411,-0.0005856958020005,-4.809691465158641e-05,5.559855742541805e-05,7.351539149585952e-05,0.9,6.0,2.283977286103879,1.19504730250975,True,725,0.2692307692307692,2015-07-20,271,271,0,0,Low CI
2011-12-01,2014-12-03,751,2016-04-16,500,2016-04-16,True,0.0283196213938546,0.602302717874342,6.023728482724461,-0.0006235183814601,-4.881350590815061e-05,4.111093822570846e-05,6.381902224919364e-05,0.9,6.0,2.441641917400712,1.4655153576911584,True,750,0.2692307692307692,2015-07-20,271,271,0,0,Low CI
2012-07-11,2014-12-04,601,2016-04-17,500,2016-04-17,True,0.0218138944405767,0.2859834403894397,5.993568551685969,-0.0005479289888405,-3.622047746909069e-05,6.0492324747496977e-05,7.050705171431819e-05,0.9,6.0,2.110304696473841,1.165689761913392,True,600,0.2692307692307692,2015-07-20,272,272,0,0,Low CI
2012-06-06,2014-12-04,626,2016-04-17,500,2016-04-17,True,0.024501499735367,0.3758025042906532,6.027852080114475,-0.0006328401488734,-5.086030081686763e-05,3.720174844683589e-05,6.301381028539634e-05,0.9,6.0,2.5100698679436246,1.5064320329318657,True,625,0.2692307692307692,2015-07-20,272,272,0,0,Low CI
2012-04-27,2014-12-04,651,2016-04-17,500,2016-04-17,True,0.0258267786594299,0.4342316448459953,6.044813779125332,-0.0006745673128924,-5.746006104526502e-05,2.503919035285764e-05,6.267870187593408e-05,0.9,6.0,2.730637838841248,1.6143457650758253,True,650,0.2692307692307692,2015-07-20,272,272,0,0,Low CI
2012-03-21,2014-12-04,676,2016-04-17,500,2016-04-17,True,0.0263533552234113,0.469481548115161,6.029664215977864,-0.0006378847853433,-5.318400794311586e-05,3.7145447203803405e-05,6.487158814815588e-05,0.9,6.0,2.5319193817729224,1.4749556860389068,True,675,0.2692307692307692,2015-07-20,272,272,0,0,Low CI
2012-02-14,2014-12-04,701,2016-04-17,500,2016-04-17,True,0.0274384217718089,0.5277597595187041,6.010027116921109,-0.0005906946149797,-4.8803019629444825e-05,5.352202052135398e-05,7.243163263133183e-05,0.9,6.0,2.3101093910161468,1.2232803407585695,True,700,0.2692307692307692,2015-07-20,272,272,0,0,Low CI
2012-01-10,2014-12-04,726,2016-04-17,500,2016-04-17,True,0.0272106639967639,0.5375450907151149,6.007519094199991,-0.0005846881080857,-4.830943174733091e-05,5.565411484674169e-05,7.36965514466202e-05,0.9,6.0,2.285664955583569,1.1900586186368125,True,725,0.2692307692307692,2015-07-20,272,272,0,0,Low CI
2011-12-02,2014-12-04,751,2016-04-17,500,2016-04-17,True,0.0282662360400256,0.6000340550027023,6.02333449642994,-0.0006219688666127,-4.9043870733545024e-05,4.1364484362095495e-05,6.415856780719717e-05,0.9,6.0,2.440932200546961,1.4541367299886645,True,750,0.2692307692307692,2015-07-20,272,272,0,0,Low CI
2012-07-12,2014-12-05,601,2016-04-18,500,2016-04-18,True,0.0217795189588765,0.2850828150941191,5.993766049563662,-0.0005475527868999,-3.604728791919851e-05,6.02669605742504e-05,7.02247356932573e-05,0.9,6.0,2.109837380342487,1.1695724764811308,True,600,0.2692307692307692,2015-07-20,273,273,0,0,Low CI
2012-06-07,2014-12-05,626,2016-04-18,500,2016-04-18,True,0.0243326876526187,0.3706418849383399,6.0271088361133245,-0.0006301733066034,-5.036085067532295e-05,3.763046748375232e-05,6.286706103984754e-05,0.9,6.0,2.4998752527637595,1.5035854138401314,True,625,0.2692307692307692,2015-07-20,273,273,0,0,Low CI
2012-04-30,2014-12-05,651,2016-04-18,500,2016-04-18,True,0.025798750673869,0.4332896741524302,6.046094172476928,-0.0006768780324603,-5.7732126005216544e-05,2.397148028623108e-05,6.251104094634295e-05,0.9,6.0,2.748035613539963,1.624220351029023,True,650,0.2692307692307692,2015-07-20,273,273,0,0,Low CI
2012-03-22,2014-12-05,676,2016-04-18,500,2016-04-18,True,0.0262450863416432,0.4656318805862894,6.031511247613885,-0.0006415447433268,-5.3565590462132245e-05,3.561540677375134e-05,6.432518698936402e-05,0.9,6.0,2.5548187113922705,1.4960191489988623,True,675,0.2692307692307692,2015-07-20,273,273,0,0,Low CI
2012-02-15,2014-12-05,701,2016-04-18,500,2016-04-18,True,0.0274309217594202,0.527471283468578,6.011245567692637,-0.0005928210312181,-4.900076055321849e-05,5.252512408107597e-05,7.183288379653347e-05,0.9,6.0,2.321494483625981,1.2379170928818135,True,700,0.2692307692307692,2015-07-20,273,273,0,0,Low CI
2012-01-11,2014-12-05,726,2016-04-18,500,2016-04-18,True,0.0272210267298576,0.5379545990612545,6.0079971703693085,-0.0005850488185182,-4.839740079224762e-05,5.530551836637591e-05,7.349155574090804e-05,0.9,6.0,2.289678267565153,1.1941143699164447,True,725,0.2692307692307692,2015-07-20,273,273,0,0,Low CI
2011-12-05,2014-12-05,751,2016-04-18,500,2016-04-18,True,0.0282399277745432,0.5989176340542746,6.023407952800162,-0.0006213889543185,-4.912408322020166e-05,4.13611194586147e-05,6.4217737075477e-05,0.9,6.0,2.441777558962308,1.4514423489920103,True,750,0.2692307692307692,2015-07-20,273,273,0,0,Low CI
2012-07-13,2014-12-08,601,2016-04-21,500,2016-04-21,True,0.0216845754086577,0.2826027072029123,5.993593321053036,-0.0005452796623213,-3.656352833365267e-05,5.996456844037527e-05,7.023276352562436e-05,0.9,6.0,2.118355731320239,1.1645839525930863,True,600,0.2692307692307692,2015-07-20,276,276,0,0,Low CI
2012-06-08,2014-12-08,626,2016-04-21,500,2016-04-21,True,0.0241884306491822,0.3662601909712076,6.0267802470427405,-0.0006273491258907,-5.049618695225559e-05,3.739242520119185e-05,6.283357668590794e-05,0.9,6.0,2.504199336470358,1.4976446328053097,True,625,0.2692307692307692,2015-07-20,276,276,0,0,Low CI
2012-05-02,2014-12-08,651,2016-04-21,500,2016-04-21,True,0.0257612800021305,0.43203194932366,6.047548541154816,-0.0006783163079044,-5.830658753725924e-05,2.239395558787974e-05,6.245916583746539e-05,0.9,6.0,2.774891849774761,1.6290234559077288,True,650,0.2692307692307692,2015-07-20,276,276,0,0,Low CI
2012-03-23,2014-12-08,676,2016-04-21,500,2016-04-21,True,0.02615430980896,0.4624163949901507,6.033349984819122,-0.0006439812604366,-5.438007607240727e-05,3.371078065881377e-05,6.398132076057398e-05,0.9,6.0,2.586661571003288,1.5097717258287378,True,675,0.2692307692307692,2015-07-20,276,276,0,0,Low CI
2012-02-16,2014-12-08,701,2016-04-21,500,2016-04-21,True,0.0273963605868027,0.5261429619548867,6.012586613149065,-0.0005941644181717,-4.991012408258598e-05,5.100073578833326e-05,7.135892051376973e-05,0.9,6.0,2.3453872366732305,1.248963158131818,True,700,0.2692307692307692,2015-07-20,276,276,0,0,Low CI
2012-01-12,2014-12-08,726,2016-04-21,500,2016-04-21,True,0.0272132228371829,0.5376461949571618,6.008413914566304,-0.000584211848315,-4.921682289862638e-05,5.457840190652082e-05,7.349216020028578e-05,0.9,6.0,2.3045850070523968,1.192396263879484,True,725,0.2692307692307692,2015-07-20,276,276,0,0,Low CI
2011-12-06,2014-12-08,751,2016-04-21,500,2016-04-21,True,0.0282122765769556,0.5977453447906349,6.023703005616543,-0.0006201857253983,-4.9776011096712246e-05,4.0799502347892966e-05,6.436031908354514e-05,0.9,6.0,2.454977171644465,1.4454225854442089,True,750,0.2692307692307692,2015-07-20,276,276,0,0,Low CI
2012-07-16,2014-12-09,601,2016-04-22,500,2016-04-22,True,0.0216205508619153,0.2809363799631745,5.992608471750454,-0.0005423192220084,-3.650339544111639e-05,6.044715221365592e-05,7.061413519594646e-05,0.9,6.0,2.114070785027433,1.1520056582940288,True,600,0.2692307692307692,2015-07-20,277,277,0,0,Low CI
2012-06-11,2014-12-09,626,2016-04-22,500,2016-04-22,True,0.0240374050769266,0.3617008236129927,6.025084316159555,-0.0006226700589255,-5.02143732811296e-05,3.837250261590661e-05,6.31975651510751e-05,0.9,6.0,2.489081928274114,1.4779130907266915,True,625,0.2692307692307692,2015-07-20,277,277,0,0,Low CI
2012-05-03,2014-12-09,651,2016-04-22,500,2016-04-22,True,0.025749169053847,0.4316258292333003,6.0476998927875565,-0.0006781778536613,-5.8721071327672165e-05,2.200089974733056e-05,6.27072867182248e-05,0.9,6.0,2.783113182210871,1.6222465262500243,True,650,0.2692307692307692,2015-07-20,277,277,0,0,Low CI
2012-03-26,2014-12-09,676,2016-04-22,500,2016-04-22,True,0.026072860745271,0.4595407895909919,6.0341567030962535,-0.0006454072689195,-5.493201334628717e-05,3.278979135524728e-05,6.397418625818793e-05,0.9,6.0,2.6034439708846744,1.5132836539292187,True,675,0.2692307692307692,2015-07-20,277,277,0,0,Low CI
2012-02-17,2014-12-09,701,2016-04-22,500,2016-04-22,True,0.0273580603588269,0.5246728900846513,6.013157598337711,-0.000595001010599,-5.036714195139538e-05,5.028759665831061e-05,7.117367045488764e-05,0.9,6.0,2.3569847686990872,1.2539770819663758,True,700,0.2692307692307692,2015-07-20,277,277,0,0,Low CI
2012-01-13,2014-12-09,726,2016-04-22,500,2016-04-22,True,0.0271993859105388,0.5370995871789632,6.008117329256352,-0.0005829823522846,-4.9554017418446656e-05,5.462600596315193e-05,7.375365190818706e-05,0.9,6.0,2.307548052650912,1.1856681070052415,True,725,0.2692307692307692,2015-07-20,277,277,0,0,Low CI
2011-12-07,2014-12-09,751,2016-04-22,500,2016-04-22,True,0.0281848481585885,0.5965836349577412,6.023199196633748,-0.0006184823000674,-5.0118012277718064e-05,4.101412261907689e-05,6.476089413281887e-05,0.9,6.0,2.455761843516392,1.432536506056488,True,750,0.2692307692307692,2015-07-20,277,277,0,0,Low CI
2012-07-17,2014-12-10,601,2016-04-23,500,2016-04-23,True,0.0215590522067744,0.2793404319647105,5.991528457451735,-0.0005391592628985,-3.646571799460967e-05,6.098061281425496e-05,7.105197905804226e-05,0.9,6.0,2.109735625040196,1.1382355636950772,True,600,0.2692307692307692,2015-07-20,278,278,0,0,Low CI
2012-06-12,2014-12-10,626,2016-04-23,500,2016-04-23,True,0.0238791340450641,0.3569533647565805,6.023260808736488,-0.000617708917109,-4.993634842135224e-05,3.942521749199929e-05,6.3623790109912e-05,0.9,6.0,2.4732812202723014,1.4563159064602422,True,625,0.2692307692307692,2015-07-20,278,278,0,0,Low CI
2012-05-04,2014-12-10,651,2016-04-23,500,2016-04-23,True,0.0257405531866161,0.4313370270078113,6.047757410188949,-0.0006778442575061,-5.915962735134376e-05,2.16568905502468e-05,6.29990667919393e-05,0.9,6.0,2.790669060104969,1.6139388058194766,True,650,0.2692307692307692,2015-07-20,278,278,0,0,Low CI
2012-03-27,2014-12-10,676,2016-04-23,500,2016-04-23,True,0.0259633793669271,0.4556896180700621,6.035022052149617,-0.000647007912485,-5.555107451977164e-05,3.1793617671741484e-05,6.400590601622708e-05,0.9,6.0,2.621766299408186,1.516284869839162,True,675,0.2692307692307692,2015-07-20,278,278,0,0,Low CI
2012-02-21,2014-12-10,701,2016-04-23,500,2016-04-23,True,0.0273073024161073,0.5227278244365625,6.013746912124436,-0.0005959112621953,-5.0868419350096926e-05,4.9525622495038966e-05,7.099565740732616e-05,0.9,6.0,2.369568957088509,1.25904446262753,True,700,0.2692307692307692,2015-07-20,278,278,0,0,Low CI
2012-01-16,2014-12-10,726,2016-04-23,500,2016-04-23,True,0.0271845291985799,0.5365130037453731,6.007721536280283,-0.0005815451545702,-4.991662766529532e-05,5.47286941156416e-05,7.407360985586696e-05,0.9,6.0,2.3102423268626886,1.1776363181876452,True,725,0.2692307692307692,2015-07-20,278,278,0,0,Low CI
2011-12-08,2014-12-10,751,2016-04-23,500,2016-04-23,True,0.0281549514941188,0.5953186715207767,6.022594942252155,-0.0006165684099954,-5.048782638888712e-05,4.1286473873397605e-05,6.521957940966155e-05,0.9,6.0,2.4561212216997643,1.41805976573989,True,750,0.2692307692307692,2015-07-20,278,278,0,0,Low CI
2012-07-18,2014-12-11,601,2016-04-24,500,2016-04-24,True,0.0214866910072491,0.2774684121550411,5.990369113708835,-0.0005358015543835,-3.638850697006707e-05,6.156430272781807e-05,7.151424200726067e-05,0.9,6.0,2.1046200981305865,1.1238353494590672,True,600,0.2692307692307692,2015-07-20,279,279,0,0,Low CI
2012-06-13,2014-12-11,626,2016-04-24,500,2016-04-24,True,0.0237414802264007,0.3528498349712029,6.021557725443615,-0.0006130431731289,-4.970131575633265e-05,4.039399121546445e-05,6.404604058195712e-05,0.9,6.0,2.4591346546943287,1.4357870546527618,True,625,0.2692307692307692,2015-07-20,279,279,0,0,Low CI
2012-05-07,2014-12-11,651,2016-04-24,500,2016-04-24,True,0.0257461457903666,0.4315244790112877,6.047455583189672,-0.000676635607069,-5.947774683298449e-05,2.1585769171094754e-05,6.327359480096245e-05,0.9,6.0,2.793452932028728,1.6040710406865213,True,650,0.2692307692307692,2015-07-20,279,279,0,0,Low CI
2012-03-28,2014-12-11,676,2016-04-24,500,2016-04-24,True,0.0258672111101469,0.4523201247770318,6.0358148596006345,-0.0006484354669406,-5.615057271455319e-05,3.085191682777804e-05,6.40681479997702e-05,0.9,6.0,2.6391720155873424,1.5181540762102936,True,675,0.2692307692307692,2015-07-20,279,279,0,0,Low CI
2012-02-22,2014-12-11,701,2016-04-24,500,2016-04-24,True,0.0272488877596979,0.5204938207825711,6.014371653524809,-0.000596909318155,-5.137957044728797e-05,4.873112439170204e-05,7.081371861318514e-05,0.9,6.0,2.3826434970401555,1.2643933898224673,True,700,0.2692307692307692,2015-07-20,279,279,0,0,Low CI
2012-01-17,2014-12-11,726,2016-04-24,500,2016-04-24,True,0.0271766187621795,0.5362008089323589,6.007432638356367,-0.0005803614397158,-5.028655147829711e-05,5.473437306802788e-05,7.432757802276004e-05,0.9,6.0,2.3138680190045338,1.1712236329122014,True,725,0.2692307692307692,2015-07-20,279,279,0,0,Low CI
2011-12-09,2014-12-11,751,2016-04-24,500,2016-04-24,True,0.0280908411100021,0.592610611054808,6.021782800303122,-0.0006141667880791,-5.085588021519221e-05,4.17482490781402e-05,6.579693650583143e-05,0.9,6.0,2.454229374495214,1.400141451930871,True,750,0.2692307692307692,2015-07-20,279,279,0,0,Low CI
2012-07-19,2014-12-12,601,2016-04-25,500,2016-04-25,True,0.0214769422307136,0.2772166875964288,6.044751185132648,-0.0020578062841538,-0.0001313211380802,0.0001956684520387,0.0002356509801166,0.7327726669029386,6.0,2.1618902139487868,1.0664813120817656,True,600,0.2692307692307692,2015-07-20,280,280,0,0,Low CI
2012-06-14,2014-12-12,626,2016-04-25,500,2016-04-25,True,0.0236258106312799,0.3494200089186717,6.01885472918958,-0.0006061840378349,-4.955504499399972e-05,4.196590285953042e-05,6.493719648377869e-05,0.9,6.0,2.4389276684707304,1.4002391633577511,True,625,0.2692307692307692,2015-07-20,280,280,0,0,Low CI
