t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2025-03-24,2026-03-18,245,246,359.0,2026-06-29,103,119.66666666666663,71.8,False,0.02128647789545459,0.11146607873364453,6.502460335160609,-0.0010718694595741464,3.555620476795621e-05,9.13009891527411e-05,9.798017308501645e-05,0.9,6.520748871441006,1.1994269127844066,1.5099018913554982,True
2025-02-24,2026-03-18,265,266,387.0,2026-07-25,129,129.0,77.4,False,0.02482251312762293,0.1638978040202894,7.574762967286038,-0.7004630831466763,0.006774859005183343,0.0005344042943686012,0.0067959033608456666,0.1,6.0,0.07871751060486046,1.7178561994234327,True
2025-01-27,2026-03-18,285,286,415.0,2026-05-03,46,138.33333333333326,83.0,False,0.024954211081355676,0.1780958180981564,7.126758991517662,-0.4628365928117453,-0.0008480084265762924,-0.007586982413810187,0.007634226905129913,0.1,13.0,-1.6821058387894974,0.4663578286852984,True
2024-12-20,2026-03-18,305,306,453.0,2026-08-16,151,151.0,90.60000000000001,False,0.02503303913300979,0.1917558327598487,6.524024630643535,-0.0020580275758874883,0.00019748972972343263,5.0366205126367374e-05,0.00020381105947682473,0.7762515122195033,6.0,0.24970904785388962,1.3063954282567265,True
2024-11-22,2026-03-18,325,326,481.0,2026-08-25,160,160.33333333333326,96.2,False,0.02433705381814667,0.19308725346644173,6.506763531884802,-0.0008825207861545861,9.573199635885533e-05,3.679996088370234e-05,0.00010256145595638701,0.9,6.0,0.3669914834997385,1.2907199560376763,True
2024-10-25,2026-03-18,345,346,509.0,2026-09-01,167,169.66666666666663,101.80000000000001,False,0.023934135624843356,0.19820362544550496,6.509651694729739,-0.0008785880395406578,8.642442108605056e-05,4.8068171122500137e-05,9.889251556675528e-05,0.9,6.0,0.507581173444919,1.3326408492676864,True
2024-09-27,2026-03-18,365,366,537.0,2026-08-27,162,179.0,107.4,False,0.024263009909991633,0.2154618758606009,7.728160206138621,-0.7787525722530173,-0.005927858502040806,-0.0026024092588231088,0.006473950908882899,0.1,6.509633775139788,-2.7279126626569434,1.8478790253284432,True
2024-08-30,2026-03-18,385,386,565.0,2026-08-21,156,188.33333333333326,113.0,False,0.024007053883168955,0.22246671355365977,7.682306790472377,-0.7542417821817639,0.004919616325503362,0.0033282824610415124,0.0059397044480879475,0.1,6.0,0.5948020279608403,2.1163841533803422,True
2024-08-02,2026-03-18,405,406,593.0,2026-08-26,161,197.66666666666663,118.60000000000001,False,0.02380150263713422,0.2300036802809159,7.699202389559297,-0.7624333993475606,0.004535920990010267,0.003906899430997618,0.005986521727309209,0.1,6.0,0.7110318343774478,2.122638804515109,True
2024-07-04,2026-03-18,425,426,622.0,2026-04-04,17,207.33333333333326,124.4,False,0.023588852394256867,0.23704086580044414,6.53972297254571,-0.034285867778236945,-0.0012472935184871573,0.000653588879635287,0.0014081617608936064,0.3420001085413469,13.0,2.6589254531631603,0.6405388722556026,True
2024-06-06,2026-03-18,445,446,650.0,2026-04-04,17,216.66666666666663,130.0,False,0.02318716257130592,0.2397894506162439,6.5485325299826,-0.03905647007575005,-0.0015243166395579716,0.0007088029385800033,0.0016810540810375362,0.3253584299936475,13.0,2.706337299514357,0.5814736181707085,True
2024-05-07,2026-03-18,465,466,680.0,2026-04-28,41,226.66666666666663,136.0,False,0.023021385714797143,0.24697263730693114,6.987466635354903,-0.34181536552864733,-0.0046611736496772645,-0.002554424543694908,0.005315225728214806,0.12146300695720266,13.0,-2.6402695207448668,0.6008561969567673,True
2024-04-08,2026-03-18,485,486,709.0,2026-04-04,17,236.33333333333326,141.8,False,0.02256776527968777,0.24752175844347324,6.5603373735715405,-0.04582517766616601,-0.0019377490073008972,0.0007302658555599201,0.002070787153497982,0.3053106275953571,13.0,2.7811896914342373,0.5197174094027437,True
2024-03-07,2026-03-18,505,506,741.0,2026-04-04,17,247.0,148.20000000000002,False,0.02223784329889596,0.25022796734064345,6.580848675445834,-0.05760599261776648,-0.0022862365914265003,0.0005801638681164629,0.0023587004612382048,0.2784648644169625,13.0,2.8930748287973813,0.5231448153345227,True
2024-02-08,2026-03-18,525,526,769.0,2026-04-04,17,256.33333333333326,153.8,False,0.02192115814354978,0.25276255371047684,6.563087039309094,-0.04738907273719447,-0.002076314555358923,0.0006653027390358607,0.002180300407596151,0.3011852731191243,13.0,2.831504388030205,0.5035611947180558,True
2024-01-11,2026-03-18,545,546,797.0,2026-04-04,17,265.6666666666665,159.4,False,0.022018062510614982,0.2646981118898565,6.529125796980636,-0.030063356443882396,-0.0017061951069121202,0.0006451191751817729,0.0018240834665765907,0.35634040289120394,13.0,2.780103459210819,0.4517669682323553,True
2023-12-08,2026-03-18,565,566,831.0,2026-04-03,16,277.0,166.20000000000002,False,0.021745232718217745,0.2676360126187073,6.515623889364954,-0.024086441101305995,-0.0015520620992383225,0.0005605173535815622,0.0016501746766806678,0.3842049144569936,13.0,2.7950250144379893,0.4313822592739277,True
